component,field,s_tor,rho_tor,spectral_norm
J1,vacuum,0.7087980965156766,0.8419014767273405,1.546085895525071e-05
J1,vacuum,0.7102098820157374,0.8427395101784046,1.5465808362984618e-05
J1,vacuum,0.7109608615999301,0.8431849510041851,1.5456486613649978e-05
J1,vacuum,0.7115003237883734,0.8435047858716471,1.5458301843629088e-05
J1,vacuum,0.7119485082139532,0.8437704120280309,1.55126518936043e-05
J1,vacuum,0.7123534805881961,0.8440103557351628,1.5456484628604827e-05
J1,vacuum,0.7127481037854688,0.8442441020140258,1.5506904497676034e-05
J1,vacuum,0.7131782746787547,0.8444988304780267,1.5493815004146462e-05
J1,vacuum,0.7136988971348923,0.8448070176879997,1.5469867064580772e-05
J1,vacuum,0.7143932400778287,0.845217865451168,1.5421688693799143e-05
J1,vacuum,0.7154654794343134,0.8458519252412406,1.539561572440771e-05
J1,vacuum,0.7175230868312943,0.8470673449208712,1.5445362967384073e-05
J1,vacuum,0.7218305344011651,0.8496061054401416,1.548695356811791e-05
J1,vacuum,0.7292636833088664,0.8539693690694452,1.5616178822498507e-05
J1,vacuum,0.7391452214033555,0.8597355531809509,1.5837528518566315e-05
J1,vacuum,0.7501003032831153,0.8660833119758834,1.5784699644815522e-05
J1,vacuum,0.7613470835476857,0.8725520520563147,1.5867117194888867e-05
J1,vacuum,0.7721165505232186,0.8787016277003352,1.6364561405137535e-05
J1,vacuum,0.7811091235065297,0.8838037811112429,1.748913020805052e-05
J1,vacuum,0.7875268271862947,0.8874270827433062,1.873001066633842e-05
J1,vacuum,0.7911165316330167,0.8894473180762403,1.9334305066621014e-05
J1,vacuum,0.79276085807818,0.8903711911771293,1.9803091978789273e-05
J1,vacuum,0.7937655398429836,0.8909352051877755,1.9886103587128366e-05
J1,vacuum,0.7944337326201591,0.8913101214617498,1.998758641528631e-05
J1,vacuum,0.794939525318954,0.8915938118442467,1.4945327836888433e-05
J1,vacuum,0.795399985133699,0.8918519973256207,1.5545306146226365e-05
J1,vacuum,0.7958026813251315,0.8920777327818084,1.9483400679044434e-05
J1,vacuum,0.7961933595833324,0.8922966768868594,2.0297074008996535e-05
J1,vacuum,0.7966401397854146,0.8925469958413476,2.1258829584116383e-05
J1,vacuum,0.7971783338926246,0.892848438366011,2.2028532343655367e-05
J1,vacuum,0.7978107911339307,0.8932025476530677,2.2274805322273078e-05
J1,vacuum,0.7986957483193649,0.8936977947378884,2.3143922842503842e-05
J1,vacuum,0.8002318754359248,0.8945568039179652,2.3663796345556325e-05
J1,vacuum,0.8033388854394037,0.8962917412535963,2.2696723303544128e-05
J1,vacuum,0.8091165085838349,0.8995090375220445,1.7797290663526087e-05
J1,vacuum,0.8176480037468767,0.9042389085561828,2.296925536251402e-05
J1,vacuum,0.8279483870962185,0.9099166923934402,4.0114667700333916e-05
J1,vacuum,0.8383711471066958,0.9156260956890077,4.3701720283309864e-05
J1,vacuum,0.8474741595155908,0.9205835972444821,0.00010886788017027945
J1,vacuum,0.853920906682492,0.9240784093801196,3.2456533980961426e-05
J1,vacuum,0.8573759034859315,0.9259459506288321,7.930350119109211e-05
J1,vacuum,0.8591383569394297,0.9268971663239832,0.00012123891377602538
J1,vacuum,0.8601658709213587,0.9274512768449665,0.00014495501039911776
J1,vacuum,0.8609076742130686,0.9278511056269042,0.00016261884377121857
J1,vacuum,0.8614747138201585,0.9281566213846446,0.0001699576353859063
J1,vacuum,0.8619031670750875,0.9283874013982997,0.00017433630179432782
J1,vacuum,0.8623300433839619,0.9286172749760592,0.00017554383020031763
J1,vacuum,0.8627615353738178,0.9288495762898413,0.00017470254721858527
J1,vacuum,0.8631981443243307,0.9290845732893915,0.00017293815053609976
J1,vacuum,0.8636356389417827,0.9293199873788268,0.0001735492379285161
J1,vacuum,0.8641533527616541,0.929598490081419,0.00017114410105940583
J1,vacuum,0.8648570819534376,0.9299769254951639,0.00016810601319521384
J1,vacuum,0.8658368642191552,0.9305035541141985,0.00016287681237832445
J1,vacuum,0.8673736418495659,0.9313289654303499,0.0001490597694271062
J1,vacuum,0.8701897146263103,0.9328395974798188,0.00010700978810832715
J1,vacuum,0.8760544193731192,0.935977787863109,3.2669387242887376e-05
J1,vacuum,0.8852049201384783,0.9408532936321572,4.4089062467477105e-05
J1,vacuum,0.8963967593148494,0.9467823188647163,7.161701575898292e-05
J1,vacuum,0.9090120273182357,0.9534212223976535,2.401272243956712e-05
J1,vacuum,0.922142057280099,0.9602822799990111,1.8854368192808036e-05
J1,vacuum,0.9350904516035834,0.967000750570331,2.0651858505017143e-05
J1,vacuum,0.9466699950081958,0.9729696783601203,2.905981186682601e-05
J1,vacuum,0.9559041922291684,0.9777035298234166,2.065425115725609e-05
J1,vacuum,0.9616768555124007,0.9806512405092855,5.341550395327289e-05
J1,vacuum,0.9643777116098327,0.982027347689377,5.879467837748656e-05
J1,vacuum,0.9658823401012826,0.9827931318956612,6.266320646579576e-05
J1,vacuum,0.9669184403876508,0.9833201108426751,5.9065879242805175e-05
J1,vacuum,0.9676653839393572,0.9836998444339398,5.5655006807439474e-05
J1,vacuum,0.9681672363398759,0.9839548954804157,5.6414570931663436e-05
J1,vacuum,0.9686695131121799,0.984210096022277,5.749712956590172e-05
J1,vacuum,0.9691327092732038,0.9844453815591822,5.93867813197762e-05
J1,vacuum,0.969553483930127,0.9846590698968486,5.917012378400265e-05
J1,vacuum,0.9699712860515797,0.9848712027730223,5.8566360774050704e-05
J1,vacuum,0.970467674597336,0.9851231773729293,5.5317809657771044e-05
J1,vacuum,0.9710498827129755,0.9854186332280183,5.8684767428949344e-05
J1,vacuum,0.9717901276003653,0.9857941608674528,6.183575217056331e-05
J1,vacuum,0.9728622576603625,0.9863378009892769,6.465289836887883e-05
J1,vacuum,0.9745424438624868,0.9871891631609855,3.948527590592725e-05
J1,vacuum,0.9778733453236222,0.9888747874850599,5.081105136549006e-05
J1,vacuum,0.9843187123660726,0.9921283749425135,0.00010340178542511714
J1,vacuum,0.9942433435434939,0.9971175174188316,8.274961623159267e-05
J1,plasma_response,2.1472177611340383e-05,0.004633808111191095,0.7176120491594132
J1,plasma_response,0.00010735707459747507,0.01036132590923937,8.422164993815653e-06
J1,plasma_response,0.00027911588025903415,0.016706761513202797,1.4091280419514482e-05
J1,plasma_response,0.0005367392006026118,0.023167632606777323,1.9755094832060983e-05
J1,plasma_response,0.0008802072366784726,0.029668286716264435,2.522947466485205e-05
J1,plasma_response,0.0013094964035694355,0.03618696455312929,3.0421202842877256e-05
J1,plasma_response,0.0018245953340120225,0.04271528220686389,3.508034726795033e-05
J1,plasma_response,0.0024254980996628686,0.04924934618513091,3.9060909775856174e-05
J1,plasma_response,0.003112238042626268,0.05578743624353308,4.27810564372404e-05
J1,plasma_response,0.0038848922502306687,0.06232890381059712,4.7292249100199954e-05
J1,plasma_response,0.004743561024367148,0.06887351467993447,5.2741038652539274e-05
J1,plasma_response,0.005688368783583975,0.07542127540411905,5.8614747588715385e-05
J1,plasma_response,0.006719443906703449,0.0819722142356997,6.469121269570794e-05
J1,plasma_response,0.007836908410282296,0.08852631478991033,7.078747755083229e-05
J1,plasma_response,0.009040879754914567,0.09508354092541235,7.681677894708128e-05
J1,plasma_response,0.010331450617744615,0.10164374362322855,8.303215290000905e-05
J1,plasma_response,0.011708733774138773,0.10820690261780333,8.946983946335078e-05
J1,plasma_response,0.013172881563961038,0.1147731744091843,9.610694908125344e-05
J1,plasma_response,0.014724048046808227,0.12134268847692566,0.0001030269800580481
J1,plasma_response,0.016362395633463468,0.12791558010447152,0.00010972427995690665
J1,plasma_response,0.01808804395195005,0.13449179882784695,0.000116456199852306
J1,plasma_response,0.01990113744773817,0.14107139131566743,0.00012302681161707136
J1,plasma_response,0.021801884413277003,0.1476546118930154,0.00012874827994031784
J1,plasma_response,0.02379045729663574,0.15424155502534245,0.00013328511998959735
J1,plasma_response,0.025866973129083808,0.1608321271670676,0.00013772885733429673
J1,plasma_response,0.028031487511528015,0.16742606580675548,0.00014173225768683245
J1,plasma_response,0.030284071885262172,0.17402319352678874,0.0001456327486311249
J1,plasma_response,0.03262483188392654,0.1806234533052852,0.0001490639190854977
J1,plasma_response,0.0350538257694524,0.1872266694930303,0.0001532794901744932
J1,plasma_response,0.03757109312669024,0.1938326420567244,0.00015754856442472956
J1,plasma_response,0.040176693753521175,0.2004412476351142,0.0001623088248356495
J1,plasma_response,0.04287068408203963,0.20705237038498167,0.00016646151556163217
J1,plasma_response,0.04565312016368821,0.21366590781799563,0.0001708763268767797
J1,plasma_response,0.0485240577995049,0.22028176910381145,0.00017565494868343392
J1,plasma_response,0.05148356022293118,0.2268998903105314,0.00018067711748304892
J1,plasma_response,0.054531733393736556,0.23352030617001288,0.00018576640815349283
J1,plasma_response,0.05766864666297616,0.24014297129621795,0.00019097457721252515
J1,plasma_response,0.06089442560349297,0.24676795902931356,0.00019650747701474447
J1,plasma_response,0.06420929220067112,0.25339552521832565,0.00020227213514573787
J1,plasma_response,0.06761342955548495,0.2600258247857027,0.000208018528402191
J1,plasma_response,0.07110698892028194,0.26665893744684793,0.00021368603802633746
J1,plasma_response,0.07469008017476123,0.27329485940054055,0.0002192188341867948
J1,plasma_response,0.07836279856798756,0.2799335609890096,0.0002243008802877617
J1,plasma_response,0.08212523731624828,0.28657501167451477,0.0002289785206592325
J1,plasma_response,0.08597746704028522,0.2932191450780205,0.00023356044979640027
J1,plasma_response,0.08991956480783639,0.2998659113801307,0.00023829548553769894
J1,plasma_response,0.0939515463467128,0.3065151649538939,0.00024308359119875662
J1,plasma_response,0.09807331325845403,0.3131665902653954,0.00024780991670728033
J1,plasma_response,0.10228498018193376,0.3198202310391476,0.00025247306609241574
J1,plasma_response,0.10658676810114756,0.326476290258799,0.0002569984543702822
J1,plasma_response,0.1109787543285336,0.33313473899990315,0.00026129077273583047
J1,plasma_response,0.11546101061130032,0.3397955423652587,0.00026555990551906556
J1,plasma_response,0.1200332548911571,0.34645815748969905,0.00026955847644087995
J1,plasma_response,0.12469542370285852,0.35312239195901823,0.0002736725465404312
J1,plasma_response,0.1294479797663618,0.3597887988339295,0.000278416844501643
J1,plasma_response,0.13429143639722452,0.3664579599315923,0.00028323767118067244
J1,plasma_response,0.13922623497009337,0.37313031901748933,0.0002833311192985526
J1,plasma_response,0.14425251523271226,0.3798058915192236,0.00028338055962299027
J1,plasma_response,0.14936931889195115,0.38648327116700815,0.00028355321817694247
J1,plasma_response,0.154576470795195,0.39316214313587594,0.0002836668192809178
J1,plasma_response,0.15987484020635317,0.39984351965031667,0.00028467521584444255
J1,plasma_response,0.16526466096217649,0.40652756482454727,0.0002867280423452228
J1,plasma_response,0.17074624777464417,0.4132145299655424,0.000288919820489368
J1,plasma_response,0.17631991508488187,0.41990464999197363,0.00029087197906528994
J1,plasma_response,0.18198552743282234,0.42659761770645455,0.00029278600720070174
J1,plasma_response,0.18774242443874928,0.43329253909887405,0.00029465647743123145
J1,plasma_response,0.1935912705560791,0.43999008006553864,0.0002969330059858087
J1,plasma_response,0.19953328964375452,0.4466914926923889,0.00030033447494634324
J1,plasma_response,0.2055688989122222,0.4533970653987762,0.0003054474551009935
J1,plasma_response,0.2116985759781783,0.4601071353263045,0.00031231128054910474
J1,plasma_response,0.2179228400511427,0.46682206465755527,0.0003215368068182064
J1,plasma_response,0.22424222632583207,0.4735422117676861,0.0003355504344484799
J1,plasma_response,0.23065739276533392,0.4802680426234229,0.00035535774066630487
J1,plasma_response,0.23716882405029957,0.4869998193534568,0.00036699437256284455
J1,plasma_response,0.24377637341116537,0.49373715012257824,0.00035995461792770174
J1,plasma_response,0.2504799310268667,0.5004797009138999,0.0003487762985582558
J1,plasma_response,0.25727928011680196,0.5072270498670215,0.0003400673079503827
J1,plasma_response,0.2641735117934597,0.5139781238471728,0.00033207235493424084
J1,plasma_response,0.2711610978736414,0.5207313106330763,0.0003249318835119117
J1,plasma_response,0.27823951605735375,0.5274841382045092,0.0003201685904766099
J1,plasma_response,0.28540466571897277,0.5342327823327325,0.0003202077335072217
J1,plasma_response,0.2926495050469299,0.540970891127175,0.0003229079791983115
J1,plasma_response,0.2999607030847625,0.5476866833188136,0.0003252830399127198
J1,plasma_response,0.3073104855068003,0.5543559195199419,0.0003272929224268823
J1,plasma_response,0.3146328614443143,0.5609214396368838,0.0003290045484813246
J1,plasma_response,0.3217454966669411,0.5672261424396279,0.0003281309103606838
J1,plasma_response,0.3281111722089387,0.5728098918567475,0.00032345347563869295
J1,plasma_response,0.33255723870219034,0.5766777598470313,0.00031874156742368724
J1,plasma_response,0.33473615859932726,0.5785638759889242,0.0003164165377635293
J1,plasma_response,0.33565925249605505,0.5793610726447326,0.00031549019648741914
J1,plasma_response,0.3361554647005448,0.5797891553837005,0.00031505479360938865
J1,plasma_response,0.3365256096669723,0.5801082740893913,0.00031459746457908366
J1,plasma_response,0.3368624583047103,0.5803985340304628,0.000314042386843858
J1,plasma_response,0.33722166123638964,0.5807078966540662,0.000313834349927054
J1,plasma_response,0.3377248539775698,0.5811409932000752,0.0003132560455955085
J1,plasma_response,0.33862635700013033,0.5819161082150333,0.0003126791127277816
J1,plasma_response,0.34078626223161756,0.5837690144497373,0.00031132409044793395
J1,plasma_response,0.34522017938391336,0.5875544054671987,0.00030957287755480604
J1,plasma_response,0.3516738426446477,0.5930209462107116,0.00030876715279048284
J1,plasma_response,0.3591611041009175,0.5993005123482855,0.0003069914145232815
J1,plasma_response,0.36710584646217015,0.605892603075966,0.0003045622157794959
J1,plasma_response,0.3752994149370775,0.6126168581887683,0.00030202327310154914
J1,plasma_response,0.3836669818374884,0.6194085742363342,0.00029962168047059824
J1,plasma_response,0.392176674131664,0.6262401090090478,0.00029750750813201674
J1,plasma_response,0.4008120856826749,0.6330972166126423,0.0002956868777332418
J1,plasma_response,0.409562812341278,0.6399709464821649,0.00029410476551259244
J1,plasma_response,0.41842022899856185,0.646854101786919,0.0002928312788597876
J1,plasma_response,0.42737474610299686,0.6537390504650895,0.00029184211218035767
J1,plasma_response,0.436412927823286,0.6606155673485798,0.00029041848555148717
J1,plasma_response,0.4455128406128757,0.6674674828131149,0.0002887861977994036
J1,plasma_response,0.45461198097702016,0.6742491979802573,0.0002872073185866123
J1,plasma_response,0.46357828692487096,0.6808658362150879,0.00028605133434532324
J1,plasma_response,0.47206725905536595,0.6870715094190458,0.00028489028180638356
J1,plasma_response,0.47925618486703425,0.6922833125729915,0.0002823308330809104
J1,plasma_response,0.48389623377672564,0.6956265045099458,0.0002799885400196424
J1,plasma_response,0.4860827214835603,0.6971963292241005,0.0002790635267315293
J1,plasma_response,0.4871029363342032,0.6979276010691963,0.00027867264537940654
J1,plasma_response,0.4876852470722047,0.6983446477722907,0.0002784643945491991
J1,plasma_response,0.48811767821372043,0.6986541907222202,0.00027830796426230167
J1,plasma_response,0.48849044609004316,0.6989209154761669,0.0002783963856698646
J1,plasma_response,0.488862991315127,0.6991873792590417,0.00027772016013818604
J1,plasma_response,0.48929656206702693,0.6994973638742514,0.00027794050704730617
J1,plasma_response,0.4899102411107535,0.6999358835713122,0.0002778649089268764
J1,plasma_response,0.4909799317748448,0.700699601665967,0.00027751936155052227
J1,plasma_response,0.49326789385940545,0.7023303310119857,0.00027707131149119253
J1,plasma_response,0.4980385124755413,0.70571843710898,0.00027674399539769393
J1,plasma_response,0.5054284849093915,0.7109349371844034,0.000276514259483903
J1,plasma_response,0.5143105644657702,0.7171544913515986,0.00027515912827526235
J1,plasma_response,0.5238741093660677,0.7237914819656748,0.000274003241372483
J1,plasma_response,0.5337911950804987,0.7306101525988389,0.00027350453241866877
J1,plasma_response,0.5439250987788624,0.737512778722418,0.00027313412477327837
J1,plasma_response,0.5541872646433623,0.7444375491895625,0.0002726305199423225
J1,plasma_response,0.5644992623115686,0.7513316593299982,0.0002722927843989672
J1,plasma_response,0.5747671021549516,0.7581339605603693,0.0002728367589273976
J1,plasma_response,0.5847821557902423,0.7647105045638135,0.0002740172717814301
J1,plasma_response,0.5940673877504099,0.7707576712238483,0.0002754625628083817
J1,plasma_response,0.6014953546271107,0.775561315839767,0.00027517683644671443
J1,plasma_response,0.6059051899713626,0.77839911997083,0.0002746540100876945
J1,plasma_response,0.6079241587818829,0.7796949139130528,0.0002744943335400243
J1,plasma_response,0.6090151726110372,0.7803942417849052,0.00027445523734434605
J1,plasma_response,0.6097091107216583,0.7808387226064409,0.00027445178857455124
J1,plasma_response,0.610181854422168,0.7811413792791725,0.0002744834943460524
J1,plasma_response,0.6105826093870579,0.78139785601642,0.0002745200723391871
J1,plasma_response,0.6109678762441525,0.7816443412730323,0.00027434697406810186
J1,plasma_response,0.6113773304612735,0.7819062158988592,0.0002743748728205919
J1,plasma_response,0.611874078842167,0.7822238035512388,0.0002743426074976704
J1,plasma_response,0.6125726443979966,0.7826702015523503,0.00027437960788384243
J1,plasma_response,0.6137713061440198,0.7834355788091448,0.0002744560163599125
J1,plasma_response,0.6163030317515005,0.785049700179231,0.00027448927135428913
J1,plasma_response,0.621458968990991,0.788326689254519,0.0002743173180909885
J1,plasma_response,0.6294258025302903,0.7933636004571235,0.00027308611003442094
J1,plasma_response,0.6391536150389192,0.7994708343891722,0.0002706753610677503
J1,plasma_response,0.6497821552125355,0.8060906619062992,0.00026841701371278884
J1,plasma_response,0.6607925490564728,0.8128914743411157,0.0002664644967118171
J1,plasma_response,0.6718563936861712,0.8196684657141393,0.00026491804212378325
J1,plasma_response,0.6827094286965301,0.8262623243840482,0.0002643260437561502
J1,plasma_response,0.6929618606845835,0.8324433077901363,0.0002648301608403376
J1,plasma_response,0.7012668280998784,0.8374167589079397,0.0002645006053551422
J1,plasma_response,0.7062458680225021,0.8403843573166401,0.00026360475356893487
J1,plasma_response,0.7087980965156766,0.8419014767273405,0.00026293971171027916
J1,plasma_response,0.7102098820157374,0.8427395101784046,0.0002626424088863763
J1,plasma_response,0.7109608615999301,0.8431849510041851,0.0002624904547323009
J1,plasma_response,0.7115003237883734,0.8435047858716471,0.00026236477933208157
J1,plasma_response,0.7119485082139532,0.8437704120280309,0.0002622842013294541
J1,plasma_response,0.7123534805881961,0.8440103557351628,0.00026223275684933726
J1,plasma_response,0.7127481037854688,0.8442441020140258,0.00026216551493329356
J1,plasma_response,0.7131782746787547,0.8444988304780267,0.00026205914118018807
J1,plasma_response,0.7136988971348923,0.8448070176879997,0.0002620238712883439
J1,plasma_response,0.7143932400778287,0.845217865451168,0.00026199126471444225
J1,plasma_response,0.7154654794343134,0.8458519252412406,0.00026193264310186916
J1,plasma_response,0.7175230868312943,0.8470673449208712,0.00026194388996312186
J1,plasma_response,0.7218305344011651,0.8496061054401416,0.00026207741402211373
J1,plasma_response,0.7292636833088664,0.8539693690694452,0.00026249412469523146
J1,plasma_response,0.7391452214033555,0.8597355531809509,0.0002621156550678453
J1,plasma_response,0.7501003032831153,0.8660833119758834,0.0002623783228365265
J1,plasma_response,0.7613470835476857,0.8725520520563147,0.00026384195565891036
J1,plasma_response,0.7721165505232186,0.8787016277003352,0.00026603503492240386
J1,plasma_response,0.7811091235065297,0.8838037811112429,0.0002677205802569101
J1,plasma_response,0.7875268271862947,0.8874270827433062,0.000267508385007371
J1,plasma_response,0.7911165316330167,0.8894473180762403,0.00026709565660612734
J1,plasma_response,0.79276085807818,0.8903711911771293,0.00026693536295753815
J1,plasma_response,0.7937655398429836,0.8909352051877755,0.00026693541515566103
J1,plasma_response,0.7944337326201591,0.8913101214617498,0.00026695383496880585
J1,plasma_response,0.794939525318954,0.8915938118442467,0.0002673277708545799
J1,plasma_response,0.795399985133699,0.8918519973256207,0.00026874677884553065
J1,plasma_response,0.7958026813251315,0.8920777327818084,0.0002691010384798672
J1,plasma_response,0.7961933595833324,0.8922966768868594,0.0002692831067841272
J1,plasma_response,0.7966401397854146,0.8925469958413476,0.0002695352224945153
J1,plasma_response,0.7971783338926246,0.892848438366011,0.00026974235641017325
J1,plasma_response,0.7978107911339307,0.8932025476530677,0.00027010826370486504
J1,plasma_response,0.7986957483193649,0.8936977947378884,0.00027050323894200313
J1,plasma_response,0.8002318754359248,0.8945568039179652,0.0002711035341217619
J1,plasma_response,0.8033388854394037,0.8962917412535963,0.00027268610595523424
J1,plasma_response,0.8091165085838349,0.8995090375220445,0.00027621607909403517
J1,plasma_response,0.8176480037468767,0.9042389085561828,0.00028178779084289316
J1,plasma_response,0.8279483870962185,0.9099166923934402,0.0002931205490973564
J1,plasma_response,0.8383711471066958,0.9156260956890077,0.0003270198595960524
J1,plasma_response,0.8474741595155908,0.9205835972444821,0.0003688168667412085
J1,plasma_response,0.853920906682492,0.9240784093801196,0.0003948237438631477
J1,plasma_response,0.8573759034859315,0.9259459506288321,0.00041274994484150144
J1,plasma_response,0.8591383569394297,0.9268971663239832,0.00042661763144957477
J1,plasma_response,0.8601658709213587,0.9274512768449665,0.00043190343672725226
J1,plasma_response,0.8609076742130686,0.9278511056269042,0.00043619280032013353
J1,plasma_response,0.8614747138201585,0.9281566213846446,0.0004370441035873219
J1,plasma_response,0.8619031670750875,0.9283874013982997,0.00043857681422601065
J1,plasma_response,0.8623300433839619,0.9286172749760592,0.0004398515623030447
J1,plasma_response,0.8627615353738178,0.9288495762898413,0.0004417617499921362
J1,plasma_response,0.8631981443243307,0.9290845732893915,0.000444295787647118
J1,plasma_response,0.8636356389417827,0.9293199873788268,0.000446398446228724
J1,plasma_response,0.8641533527616541,0.929598490081419,0.0004492403156534115
J1,plasma_response,0.8648570819534376,0.9299769254951639,0.00045575408810446047
J1,plasma_response,0.8658368642191552,0.9305035541141985,0.00046859163545066623
J1,plasma_response,0.8673736418495659,0.9313289654303499,0.0005027468760568639
J1,plasma_response,0.8701897146263103,0.9328395974798188,0.000619896552121657
J1,plasma_response,0.8760544193731192,0.935977787863109,0.001043079498648382
J1,plasma_response,0.8852049201384783,0.9408532936321572,0.0017085614599003274
J1,plasma_response,0.8963967593148494,0.9467823188647163,0.002238136574773247
J1,plasma_response,0.9090120273182357,0.9534212223976535,0.002542604287552692
J1,plasma_response,0.922142057280099,0.9602822799990111,0.002754430917576758
J1,plasma_response,0.9350904516035834,0.967000750570331,0.002967051890847858
J1,plasma_response,0.9466699950081958,0.9729696783601203,0.0032261241087126317
J1,plasma_response,0.9559041922291684,0.9777035298234166,0.003522884521160219
J1,plasma_response,0.9616768555124007,0.9806512405092855,0.0037729197561606705
J1,plasma_response,0.9643777116098327,0.982027347689377,0.003917321627093302
J1,plasma_response,0.9658823401012826,0.9827931318956612,0.0039819081329441905
J1,plasma_response,0.9669184403876508,0.9833201108426751,0.004053433140803515
J1,plasma_response,0.9676653839393572,0.9836998444339398,0.0040635027465700455
J1,plasma_response,0.9681672363398759,0.9839548954804157,0.0040590519462468085
J1,plasma_response,0.9686695131121799,0.984210096022277,0.004076152587362848
J1,plasma_response,0.9691327092732038,0.9844453815591822,0.00408862497842144
J1,plasma_response,0.969553483930127,0.9846590698968486,0.004088476357252839
J1,plasma_response,0.9699712860515797,0.9848712027730223,0.004085316190550882
J1,plasma_response,0.970467674597336,0.9851231773729293,0.004091223257778572
J1,plasma_response,0.9710498827129755,0.9854186332280183,0.0041098340176291305
J1,plasma_response,0.9717901276003653,0.9857941608674528,0.004130739088578778
J1,plasma_response,0.9728622576603625,0.9863378009892769,0.0041733764008897905
J1,plasma_response,0.9745424438624868,0.9871891631609855,0.004203364965782747
J1,plasma_response,0.9778733453236222,0.9888747874850599,0.004199365550792634
J1,plasma_response,0.9843187123660726,0.9921283749425135,0.004280766249523777
J1,plasma_response,0.9942433435434939,0.9971175174188316,0.007354543163996832
J2,total,4.2944355222680766e-05,0.006553194276280901,77.7113430705001
J2,total,0.00017176979397226936,0.013106097587469329,4.334853763017634
J2,total,0.0003864619665457989,0.01965863592790199,1.1614542426073315
J2,total,0.0006870164346594247,0.026210998352970548,0.31126293641693087
J2,total,0.0010733980386975206,0.03276275383263014,0.08339815753712236
J2,total,0.0015455947684413502,0.039314053065555965,0.022351711103347015
J2,total,0.002103595899582695,0.045864974649319226,0.006015187383816706
J2,total,0.002747400299743042,0.0524156493782443,0.0017691151771537276
J2,total,0.0034770757855094943,0.058966734567122626,0.0009352748596381998
J2,total,0.0042927087149518435,0.06551876612812427,0.0007482776965676477
J2,total,0.005194413333782453,0.07207227853885607,0.000640528477798695
J2,total,0.006182324233385497,0.0786277573976614,0.0006152617684608567
J2,total,0.0072565635800214,0.0851854657792126,0.0006027512370600156
J2,total,0.00841725324054319,0.0917455897607247,0.00059990007918956
J2,total,0.009664506269285944,0.09830822076147011,0.0006035673398158628
J2,total,0.010998394966203287,0.10487323283947762,0.0006045751530468108
J2,total,0.012419072582074258,0.11144089277313897,0.00060619890275379
J2,total,0.01392669054584782,0.11801140006731477,0.0006127466193746949
J2,total,0.015521405547768636,0.12458493306884519,0.0006027755762305584
J2,total,0.0172033857191583,0.13116167778416948,0.000603814533275176
J2,total,0.0189727021847418,0.13774143234605118,0.0006000369317930549
J2,total,0.020829572710734538,0.14432453953065133,0.0005963135845747544
J2,total,0.022774196115819472,0.15091121931725113,0.0006284577829898329
J2,total,0.02480671847745201,0.15750148722298468,0.000658478662983349
J2,total,0.026927227780715608,0.16409517902947549,0.0006779679177168357
J2,total,0.02913574724234042,0.17069196595721903,0.0007017618199294512
J2,total,0.03143239652818393,0.17729183999322679,0.0007639569397421647
J2,total,0.03381726723966916,0.18389471781339767,0.0007110143781375607
J2,total,0.036290384299235645,0.19050035249110603,0.0006785480604141804
J2,total,0.03885180195414484,0.19710860446501274,0.0006491202555187427
J2,total,0.04150158555289751,0.2037193794239947,0.0007245272934653542
J2,total,0.04423978261118174,0.21033255242872356,0.0007178011444564039
J2,total,0.04706645771619468,0.2169480530361927,0.0006677407198821412
J2,total,0.04998165788281512,0.223565779766974,0.0006385307497048942
J2,total,0.05298546256304724,0.23018571320359402,0.0006289820667913478
J2,total,0.05607800422442588,0.23680794797562407,0.0006150670760221881
J2,total,0.05925928910152643,0.24343230907487698,0.0006114522425551747
J2,total,0.06252956210545951,0.2500591172212273,0.0006189847327440902
J2,total,0.06588902229588271,0.25668857063742184,0.0006275771633218734
J2,total,0.06933783681508719,0.26332078690275706,0.0006524019674778687
J2,total,0.0728761410254767,0.26995581309813776,0.0006703004079073145
J2,total,0.07650401932404576,0.27659359957172863,0.0006906586784295664
J2,total,0.08022157781192936,0.28323413955935706,0.0006981180868427629
J2,total,0.0840288968205672,0.2898773823887735,0.0007090658268324544
J2,total,0.08792603726000324,0.2965232491053665,0.0006822100783413148
J2,total,0.09191309235566952,0.30317172090363165,0.0006562803278479492
J2,total,0.09599000033775607,0.30982253039079655,0.0006548395968157687
J2,total,0.10015662617915198,0.3164753168560733,0.0006594331355167786
J2,total,0.10441333418471553,0.32313052190208763,0.0006599756513033762
J2,total,0.1087602020175796,0.32978811685319953,0.0006444726377024764
J2,total,0.11319730663948761,0.3364480742098067,0.0006581845846462568
J2,total,0.11772471458311304,0.3431103533604211,0.000621686221761196
J2,total,0.12234179519920114,0.3497739201244157,0.0006204089609888641
J2,total,0.12704905220651588,0.3564394088853194,0.000676465048650303
J2,total,0.13184690732620769,0.3631072945097739,0.0009028680102978305
J2,total,0.13673596546824132,0.3697782652729083,0.0007426834011382916
J2,total,0.14171650447194542,0.37645252618616526,0.0007119422646960285
J2,total,0.14678852599347908,0.38312990746413816,0.0006265037354279441
J2,total,0.15195011179042323,0.389807788262912,0.0006166331941438456
J2,total,0.15720282979996672,0.3964881206290634,0.0005252087797872881
J2,total,0.1625468506127396,0.4031709942601769,0.0005436874337545784
J2,total,0.16798247131161337,0.40985664727025395,0.0005509345401778568
J2,total,0.17351002423767498,0.416545344755736,0.0005389607679152161
J2,total,0.17912980593208874,0.42323729270007476,0.0005494173086512797
